ExampleOrder-EUR/USD,EUR/USD,85,1000000000458,1.40227,-100000,2009-06-09 13:10:00.644,2009-06-09 17:10:00.644,2009-06-09 13:10:00.644,3499110827185051
ExampleOrder-EUR/USD,EUR/USD,99,1000000000466,1.40256,0,2009-06-09 13:10:48.175,2009-06-09 17:10:48.175,2009-06-09 13:10:48.175,3499110827187064
ExampleOrder-EUR/USD,EUR/USD,86,1000000000445,1.40115,100000,2009-06-09 13:14:06.063,2009-06-09 17:14:06.063,2009-06-09 13:14:06.063,3499110827219939
ExampleReversal-EUR/USD,EUR/USD,107,1000000000479,1.40122,10000,2009-06-09 13:14:52.797,2009-06-09 17:14:52.797,2009-06-09 13:15:11.109,3499110827231387
ExampleOrder-EUR/USD,EUR/USD,93,1000000000447,1.40088,0,2009-06-09 13:15:11.109,2009-06-09 17:15:11.109,2009-06-09 13:15:11.109,3499110827232467
ExampleReversal-EUR/USD,EUR/USD,108,1000000000485,1.40046,-10000,2009-06-09 13:15:36.562,2009-06-09 17:15:36.562,2009-06-09 13:16:05.280,3499110827241878
ExampleOrder-EUR/USD,EUR/USD,85,1000000000486,1.40063,-100000,2009-06-09 13:16:05.280,2009-06-09 17:16:05.280,2009-06-09 13:16:05.280,3499110827243378
ExampleOrder-EUR/USD,EUR/USD,99,1000000000493,1.40092,0,2009-06-09 13:16:24.530,2009-06-09 17:16:24.530,2009-06-09 13:16:24.530,3499110827245163
ExampleOrder-USD/JPY,USD/JPY,38,1000000000473,97.693,-100000,2009-06-09 13:17:51.857,2009-06-09 17:17:51.857,2009-06-09 13:17:51.857,3499110827378771
ExampleReversal-EUR/USD,EUR/USD,107,1000000000494,1.40119,10000,2009-06-09 13:17:56.482,2009-06-09 17:17:56.482,2009-06-09 13:19:07.434,3499110827397789
ExampleOrder-USD/JPY,USD/JPY,47,1000000000490,97.669,0,2009-06-09 13:20:23.168,2009-06-09 17:20:23.168,2009-06-09 13:20:23.168,3499110827409561
ExampleOrder-USD/JPY,USD/JPY,38,1000000000501,97.644,-100000,2009-06-09 13:21:10.839,2009-06-09 17:21:10.839,2009-06-09 13:21:10.839,3499110827419650
ExampleOrder-USD/JPY,USD/JPY,52,1000000000478,97.661,0,2009-06-09 13:21:10.839,2009-06-09 17:21:10.839,2009-06-09 13:21:10.839,3499110827421174
